msg_id,text,timestamp
334,how is it going?,178.75251388785463
335,"sure, let's go! ",179.48222697800014
336,bye,179.5688107582922
337,hey there ,179.78442728075137
338,hello ,180.00403187534374
339,how are you?,181.0369263715821
340,"fine, thanks ",182.5319946091951
341,what time is it? ,184.85527024062867
342,hi,185.1142068939758
343,hello ,185.95781934260853
344,want to grab lunch? ,185.9961360022354
345,what are you doing? ,186.2850622057289
346,good evening ,186.86812637747678
347,it's 5 o'clock ,187.2416110242688
348,hi ,188.641086366572
349,good evening ,189.05362197054276
350,what are you doing? ,189.9971865026784
351,nothing much 36,190.9834377196853
352,good evening,191.1310196381627
353,hi ,191.2910921173959
354,did you finish the homework? ,192.2243506998733
355,how are you? ,192.39160092922467
356,talk to you tomorrow,192.4012771175109
357,talk to you tomorrow ,193.20801921588787
358,hello 2,193.22405531531155
359,are you busy? ,193.27395434486678
360,not yet 91,193.60874011829088
361,how is it going?,194.80302840284654
362,hi ,194.91487130753774
363,hello ,195.5533298504346
364,hey there ,196.65824214446005
365,what time is it? ,196.97089265861746
366,see you later,197.2833120764773
367,see you later ,199.26735484897958
368,have a nice day! ,199.5468984515528
369,just working ,200.13651051815603
370,are you busy? ,200.34449277343262
371,want to grab lunch? ,200.67880816597742
372,how are you? ,202.83719629635772
373,good evening,202.871517435894
374,talk to you tomorrow ,202.91273474512494
375,what time is it? ,204.02178352826704
376,not yet ,204.15912718053087
377,talk to you tomorrow,204.18057756212
378,have a nice day!,204.45135232455763
379,take care ,204.67605914471298
380,not yet ,204.82463124499188
381,"sure, let's go! ",204.98776943112733
382,bye,205.01963509832296
383,good night ,205.14942970047198
384,nothing much ,205.43647605149488
385,good evening,206.09091500280874
386,have a nice day!,206.47148828741928
387,have a nice day! 99,206.75225536170637
388,good evening ,206.80346893213078
389,i'm good 53,206.86297168283033
390,just working ,207.2626903810623
391,what time is it? ,210.10506537819222
392,hello ,210.98255352801627
393,want to grab lunch? ,212.70476309442128
394,good morning ,213.09076637211936
395,did you finish the homework? ,213.1121452491242
396,nothing much ,213.70474354143363
397,bye ,213.98381303656197
398,see you later ,214.0249200485777
399,see you later 34,214.4887070214712
400,nothing much ,214.64328782693067
401,nothing much ,215.03706396088765
402,how is it going?,215.88893534591233
403,how is it going? 37,216.1115518177203
404,hello ,216.29381764227716
405,have a nice day! ,216.9819201079478
406,it's 5 o'clock ,217.0787336161199
407,good night,217.5577961288329
408,good night ,218.05751693650714
409,nothing much ,218.0737661327179
410,good morning,218.18912584927216
411,take care ,218.8499412837957
412,how is it going?,219.10723464314782
413,have a nice day! ,220.3542866353626
414,want to grab lunch? ,220.6416611819371
415,good night,220.99177028482933
416,"fine, thanks ",221.40402775815684
417,hello ,221.9945162325191
418,good morning,222.13239889124574
419,what are you doing? 77,222.91925270887592
420,"sure, let's go! ",223.25449102580487
421,how are you? ,223.25821350009275
422,nothing much ,223.31869863831332
423,what time is it? ,224.02305952346777
424,did you finish the homework? ,225.4636592738521
425,how are you? ,225.69712043521523
426,good morning 1,226.08684264879855
427,i'm good ,226.83786526623322
428,talk to you tomorrow ,227.05608167941375
429,good night,227.23538448520105
430,take care ,227.73306047488148
431,what time is it? ,227.85055390583878
432,just working ,228.1385904676949
433,hello 1,228.33077432784333
434,want to grab lunch? ,229.23420594419122
435,bye,229.86705064764007
436,i'm good ,231.10318440158753
437,hello ,231.2595965503718
438,what are you doing? 80,231.3153518542229
439,good night,231.69441223471676
440,talk to you tomorrow,231.85674216302655
441,good morning,232.05855611175193
442,how are you? 9,232.35856239315285
443,are you busy? ,232.5036258479053
444,are you busy? ,232.61420410326113
445,take care,232.62044731756475
446,just working ,233.06582035704088
447,good morning,233.28860044053675
448,take care,233.5755828580727
449,what are you doing? ,233.70618476674028
450,just working ,233.88985743347715
451,how is it going?,234.23317877739018
452,have a nice day!,236.07191870097432
453,bye ,236.27538169415212
454,bye ,236.5238639551221
455,hey there ,238.63393200823444
456,talk to you tomorrow,240.80254090717503
457,have a nice day! 8,240.9551811104296
458,hi,241.03687461707082
459,good morning,241.4811146215665
460,take care,242.04132919117393
461,good evening 63,242.257744086253
462,hi ,243.7257023168202
463,good evening ,244.12494706814482
464,have a nice day! ,245.45607383076148
465,it's 5 o'clock ,245.55019026301102
466,see you later,245.55169510853815
467,hi,245.8065767508722
468,hello ,246.36230991673708
469,talk to you tomorrow ,247.6191812690257
470,it's 5 o'clock ,247.6650266525305
471,hello ,247.92126422193337
472,not yet ,248.89763762479816
473,hi ,249.83613557379167
474,talk to you tomorrow ,250.65514710232804
475,how are you? ,251.1060755983432
476,it's 5 o'clock 32,251.25732467173364
477,are you busy? ,251.96095307532062
478,take care ,253.00329637970555
479,just working ,253.41721966786207
480,are you busy? ,253.92436203015316
481,how is it going?,254.60986324657335
482,"fine, thanks ",255.12819661786313
483,have a nice day! ,255.3140156829101
484,"fine, thanks ",257.1114231902064
485,how are you? ,257.5626112874317
486,hey there,257.9082359581126
487,see you later ,258.44839209413726
488,hello ,259.3012644002556
489,take care ,261.5714660662571
490,hey there ,261.5728155304076
491,see you later ,261.78944305622883
492,hey there ,261.93203427000356
493,bye ,262.1448047843376
494,hi,263.27998807192444
495,did you finish the homework? ,263.88030065551055
496,how is it going?,263.9066887104514
497,not yet ,263.9069603617448
498,i'm good ,264.78585056221726
499,talk to you tomorrow ,264.804945390078
500,good morning ,265.3110690864347
501,want to grab lunch? 79,265.33287774822986
502,hey there ,266.1148486849237
503,did you finish the homework? 17,268.3275583124864
504,how are you? ,268.9316843940358
505,how is it going?,269.4011246481408
506,talk to you tomorrow ,269.5377913448489
507,good morning 30,269.8329114301633
508,hello,270.259570833177
509,good night ,270.7245525475163
510,not yet ,271.4238933292939
511,see you later,272.4476098122057
512,good morning ,272.87016984827045
513,have a nice day!,272.9804433342963
514,"fine, thanks 28",273.078405473662
515,hey there ,273.47662233538995
516,want to grab lunch? ,274.1486595808425
517,how is it going? ,274.6639629303704
518,talk to you tomorrow,274.9064443300584
519,how is it going? ,277.54588051863965
520,just working ,277.7422430042562
521,good night 48,279.70850836404827
522,just working ,280.20437969103097
523,not yet ,281.0491706719526
524,how are you? ,281.78599541390037
525,good night,282.63196485705294
526,it's 5 o'clock ,283.20167001815304
527,are you busy? ,283.2965903064075
528,want to grab lunch? ,284.3196721216722
529,hey there ,285.71980262111236
530,it's 5 o'clock ,286.0531141057849
531,how is it going?,286.2482703387372
532,talk to you tomorrow ,286.8296889449926
533,nothing much ,287.11752100297633
534,what time is it? ,288.64356800994653
535,did you finish the homework? ,288.88615682084156
536,hello ,288.97233424690927
537,it's 5 o'clock ,289.13177892334716
538,see you later,289.4176588060276
539,take care,290.34554871978173
540,not yet ,290.61107928560523
541,i'm good ,292.19455587877513
542,good morning,292.46165499920784
543,are you busy? ,293.530012133235
544,hey there ,294.13760962941
545,have a nice day!,294.98951228958657
546,bye ,294.9909322883994
547,hey there ,295.05456164150274
548,bye ,295.81485075254693
549,just working 81,295.97262258907097
550,what are you doing? ,296.0104793201413
551,it's 5 o'clock ,296.3337326116012
552,want to grab lunch? ,296.8415009618832
553,how is it going?,296.8837923836264
554,see you later ,296.9649322897433
555,are you busy? ,297.09163694340066
556,hey there,297.1070511479261
557,nothing much ,297.55344554203066
558,hello,299.04708626018294
559,"sure, let's go! ",299.3132089881792
560,hi 54,300.49838689065336
561,good evening,301.3466694802626
562,good night ,301.5366123263946
563,have a nice day! ,302.8112088561771
564,hey there ,303.256512014721
565,not yet ,303.8725325171661
566,good morning ,304.1543971084185
567,good night ,305.14540491004766
568,"sure, let's go! ",305.8411319267075
569,take care ,306.724544320773
570,good morning ,309.4228846442201
571,are you busy? ,309.99881973949897
572,nothing much ,310.0822323430084
573,are you busy? 14,310.15023304960806
574,"sure, let's go! ",310.3029600657971
575,nothing much ,311.0658178869362
576,how is it going? ,311.5469845396266
577,hello,311.8946605760243
578,how is it going? ,312.2395680694524
579,what time is it? ,312.5444889005433
580,"fine, thanks ",312.90240158933517
581,have a nice day! ,313.7641758979591
582,are you busy? ,314.2495054357369
583,what are you doing? ,314.5880542227359
584,hey there ,315.10901494729603
585,hello,315.52524034566744
586,take care ,317.3416440899456
587,did you finish the homework? ,318.3285486060006
588,how are you? ,318.5756486873603
589,good morning ,319.04149263305
590,have a nice day! ,320.7582682966069
591,want to grab lunch? ,321.89363273513726
592,good evening,322.19445290287797
593,hi ,322.79314045007226
594,it's 5 o'clock ,323.91352477039334
595,take care ,323.91462084462717
596,see you later ,324.04713105766336
597,hey there,324.96224243244916
598,not yet ,324.99561388335997
599,how is it going? ,325.0863130689671
600,talk to you tomorrow ,325.47856296909504
601,hello ,325.9271055888834
602,see you later ,326.186452909371
603,"fine, thanks ",326.7403000834978
604,talk to you tomorrow,327.0374246948723
605,what are you doing? ,327.45914400515494
606,take care,327.60084585593233
607,did you finish the homework? ,327.652932007525
608,good evening ,327.91964601200607
609,have a nice day! ,328.8870872584886
610,want to grab lunch? ,329.29700769473516
611,"fine, thanks ",331.2858585162116
612,how is it going? ,331.44984929273596
613,what are you doing? ,331.662424508317
614,hello ,333.0636849422832
615,how are you?,333.4664617023532
616,hi ,333.74839638879047
617,good night ,333.8888121689435
618,talk to you tomorrow ,334.23578018831944
619,what are you doing? ,335.57101408544463
620,how are you?,335.74848513061687
621,good night,336.3005290826087
622,"sure, let's go! ",336.64868531630106
623,good night ,336.93364479595203
624,hi ,337.0404818305651
625,"sure, let's go! ",337.1730649272915
626,hi ,337.37716880100356
627,how are you?,337.45527063681317
628,hi ,338.04205540328945
629,did you finish the homework? ,338.4572116031402
630,have a nice day!,340.15072565932684
631,see you later,340.3894837168874
632,how are you?,340.86202311062925
633,want to grab lunch? ,341.37509814037094
634,what are you doing? ,341.6315458563678
635,did you finish the homework? ,342.59224680769324
636,"fine, thanks ",342.6691802216562
637,"sure, let's go! 8",342.8592773575829
638,how are you?,343.055485671181
639,how are you? ,343.40168028592706
640,not yet ,343.9890604596317
641,have a nice day! ,344.2177021156633
642,how are you? 71,344.8462679779995
643,hello ,345.36524524459645
644,nothing much ,347.12390209729847
645,hi,347.36233326692394
646,"sure, let's go! ",347.4033835509241
647,just working 62,347.53855351701424
648,just working ,348.46650314971305
649,see you later ,348.9269194250266
650,i'm good ,349.3937923006755
651,bye 2,349.925277510908
652,what are you doing? ,350.08275022473083
653,just working ,351.2751258459883
654,good evening,351.9301993947192
655,good night ,352.62672736713307
656,what time is it? 83,353.13243785971633
657,what are you doing? ,354.3016211723785
658,hi,355.0874099436111
659,talk to you tomorrow,355.3652021396034
660,hi 62,355.40888285357596
661,are you busy? ,355.5591020815433
662,want to grab lunch? ,355.70767832565116
663,how are you? ,356.49933460843505
664,talk to you tomorrow ,356.7450514744043
665,hey there ,356.74520886377104
666,how is it going? ,357.0437274922881
667,just working ,358.23582303392317
668,have a nice day! ,358.3869363152916
669,hi,358.7015459189004
670,how is it going? ,358.7121246351149
671,hi ,360.6599618056906
672,"sure, let's go! ",361.3606477569855
673,how is it going? ,362.5755278287005
674,talk to you tomorrow ,363.5290710631524
675,"fine, thanks ",364.4186259242037
676,good morning,364.882944280819
677,see you later ,365.09715441621915
678,hey there,365.4144938509997
679,good night ,365.74281069737066
680,i'm good ,365.8702386767826
681,what are you doing? ,366.0402171641057
682,"sure, let's go! ",366.16082169189485
683,nothing much ,366.18879905758666
684,how are you?,366.34263498050336
685,bye ,366.81914803639484
686,hey there,367.16371400945707
687,i'm good ,367.9512840753075
688,good evening 78,368.0789813255306
689,hey there ,368.2182217866815
690,good evening ,370.1765781118083
691,not yet ,370.26638454015495
692,bye 1,370.6607508942539
693,what time is it? ,370.90292769701335
694,take care ,371.19852400305257
695,"fine, thanks ",371.4978153753542
696,just working ,372.28562465469236
697,good morning ,372.37573526564836
698,did you finish the homework? ,372.5663930923139
699,how is it going? ,372.7845243165051
700,see you later,373.4295509418645
701,talk to you tomorrow,373.43750034622065
702,what are you doing? ,373.49321419831966
703,see you later,374.2303787901204
704,good evening ,374.43861193156164
705,just working ,374.6862678145709
706,good morning ,375.6574543212083
707,see you later ,376.0237921249927
708,talk to you tomorrow,376.7318024271843
709,it's 5 o'clock ,376.8246001824101
710,bye ,376.90936510728756
711,how is it going? ,377.32499686335086
712,hi,377.7455209258481
713,bye ,380.25706387675774
714,did you finish the homework? ,380.7610756637925
715,see you later 67,381.4565922021431
716,how are you? ,381.7052110507686
717,how are you? ,381.9393633629096
718,take care ,382.06063500775906
719,nothing much ,382.3766420716073
720,hi,382.6017146319332
721,"fine, thanks ",382.9036925227738
722,how are you?,382.967805972665
723,take care,383.2066068406245
724,see you later,383.4272182087976
725,did you finish the homework? ,383.4798008031793
726,hi,384.89196929224545
727,it's 5 o'clock ,384.94253646176907
728,what time is it? ,385.50941835149143
729,want to grab lunch? ,385.6942005878325
730,hi,385.84999827618054
731,take care ,385.8536124889238
732,how are you? ,386.0428386812214
733,bye ,386.48640077456895
734,have a nice day!,386.834766726284
735,what are you doing? ,388.1009186223597
736,are you busy? ,388.6604459973471
737,hey there ,388.73445900797594
738,what time is it? ,388.8837698668706
739,just working ,388.99368868276673
740,it's 5 o'clock ,389.4536366566565
741,hello ,389.53762757556143
742,hey there ,392.3060740706665
743,good evening,393.1245770518807
744,how is it going?,393.29236021713166
745,see you later ,393.5136934345247
746,"sure, let's go! ",394.3163307637891
747,what time is it? ,395.07766944612223
748,have a nice day! ,395.4260243482142
749,good morning ,395.5845196141103
750,have a nice day! ,396.139449886615
751,hello ,396.58624436539395
752,did you finish the homework? ,396.79641358644113
753,have a nice day! ,397.12941555487185
754,good night ,397.5604300082243
755,nothing much ,397.6371983699071
756,nothing much ,397.93013326984186
757,what are you doing? ,398.4130648561623
758,it's 5 o'clock ,398.45919041399503
759,want to grab lunch? ,398.76021970778373
760,i'm good ,398.9093683318512
761,did you finish the homework? ,399.0425191819929
762,what are you doing? 93,399.0685648791998
763,good night,399.52464067331226
764,good night,399.78865302996775
765,take care ,399.93663132551
766,nothing much ,399.9649955927393
767,good evening ,401.4267923823678
768,"fine, thanks ",401.4584642009306
769,how is it going?,401.56599185293885
770,hi,401.9756219937073
771,what time is it? ,402.965795460435
772,not yet 28,403.08417276255614
773,good morning ,403.22275624277364
774,hey there ,403.22453780234747
775,are you busy? ,403.586280740366
776,bye ,404.81778613902964
777,hello ,405.20581822075536
778,not yet ,407.94832908994715
779,take care,408.1074422728898
780,talk to you tomorrow ,408.2613677459874
781,how are you?,408.33348527663134
782,not yet ,408.481448644871
783,hey there,408.5309951691973
784,hey there ,408.59968020515055
785,want to grab lunch? ,408.72092308106596
786,bye ,409.5551996203217
787,good night ,410.3107327460419
788,see you later,412.4546327955991
789,take care ,413.6768313646669
790,bye ,413.8681626900844
791,want to grab lunch? ,415.3304931525103
792,what are you doing? ,415.58222759448495
793,hello,415.9523543930336
794,how is it going? ,416.38992609896235
795,take care ,416.71350472134753
796,how are you? ,416.77802231031836
797,what time is it? ,417.1788952233753
798,bye ,418.94679536739716
799,hi ,419.23612695598723
800,i'm good ,419.89977502156637
801,see you later,420.2523972135081
802,how is it going?,420.6609686096991
803,what are you doing? ,420.910908085055
804,what are you doing? ,420.99373585270536
805,it's 5 o'clock ,421.18185832703494
806,see you later,421.32457980502545
807,hey there ,421.5087037818355
808,have a nice day! ,421.80115345160124
809,are you busy? ,422.1037779972388
810,have a nice day! ,422.18671750540153
811,how is it going? ,422.5039668016201
812,good evening ,423.82235755542047
813,good morning ,424.30219197442557
814,hey there ,424.6768038278902
815,how is it going? ,424.7804653049197
816,hey there ,425.3936833121252
817,how are you? ,427.40885139449443
818,hey there ,427.7395127061352
819,talk to you tomorrow,427.85412975828257
820,how is it going? ,429.35501817598185
821,did you finish the homework? ,429.4509904940527
822,good evening ,430.3820793997993
823,hey there ,431.19261803057367
824,not yet ,431.47722599651485
825,hello ,431.6053312133029
826,nothing much ,431.8490227343241
827,good night ,432.59240356962755
828,talk to you tomorrow ,432.6843906044583
829,hey there 65,433.011287722731
830,hi ,433.1050180404335
831,how is it going?,433.19484459070884
832,just working ,433.3114691727649
833,hi ,433.35475111694865
834,good morning ,433.6325026742286
835,see you later,433.7948065085918
836,how is it going? ,434.08404502110017
837,nothing much 60,434.18207125789286
838,take care,434.8913544653627
839,not yet ,435.21143196081874
840,did you finish the homework? ,435.83388542286315
841,what are you doing? ,435.8669620323282
842,see you later ,436.37074210514845
843,hey there ,436.48988189196393
844,just working ,439.10047677899814
845,hey there ,439.14063587123707
846,are you busy? ,439.1798667686083
847,hey there ,439.2736316611812
848,talk to you tomorrow ,440.5204765279409
849,"sure, let's go! ",440.6417072930375
850,what time is it? ,441.2994982160875
851,see you later,441.5106205192715
852,good night,441.7627655077677
853,hello ,441.83965453773294
854,i'm good ,441.931960339776
855,good evening ,442.5029777382753
856,hi,443.602130379831
857,good evening ,443.79463931865916
858,want to grab lunch? ,444.0559570422174
859,not yet ,444.2057657013987
860,what time is it? ,444.7490419070299
